POP_DECOMP_TRACE itr t a p_a REAL_rhs_diag IMAG_rhs_diag REAL_local_A_raw IMAG_local_A_raw REAL_local_B_raw IMAG_local_B_raw REAL_local_raw IMAG_local_raw REAL_local_A_app IMAG_local_A_app REAL_local_B_app IMAG_local_B_app REAL_local_app IMAG_local_app REAL_mem_b1_pop_app IMAG_mem_b1_pop_app REAL_mem_b1_coh_app IMAG_mem_b1_coh_app REAL_mem_b2_pop_app IMAG_mem_b2_pop_app REAL_mem_b2_coh_app IMAG_mem_b2_coh_app REAL_mem_b3_pop_app IMAG_mem_b3_pop_app REAL_mem_b3_coh_app IMAG_mem_b3_coh_app REAL_mem_b4_pop_app IMAG_mem_b4_pop_app REAL_mem_b4_coh_app IMAG_mem_b4_coh_app REAL_mem_pop_app IMAG_mem_pop_app REAL_mem_coh_app IMAG_mem_coh_app REAL_mem_core_app IMAG_mem_core_app REAL_rhs_total IMAG_rhs_total REAL_dp_HEOM IMAG_dp_HEOM REAL_diff IMAG_diff REAL_diff_minus_local_app IMAG_diff_minus_local_app REAL_diff_minus_mem_coh_app IMAG_diff_minus_mem_coh_app REAL_diff_minus_local_and_mem_coh_app IMAG_diff_minus_local_and_mem_coh_app
POP_DECOMP_TRACE 3143 3.1420000000e+01 1 +7.944395390000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733642432769e-03 +6.753352959266e-05 +1.733642432769e-03 -6.753352959266e-05 +3.467284865538e-03 +0.000000000000e+00 +1.733642432769e-03 +6.753352959266e-05 +1.733642432769e-03 -6.753352959266e-05 +3.467284865538e-03 +0.000000000000e+00 -1.761144435160e-02 +5.528960121421e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761144435160e-02 -5.528960121421e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371676529250e-02 +6.786829278618e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371676529250e-02 -6.786829278618e-03 +0.000000000000e+00 +0.000000000000e+00 -7.789358118186e-03 +5.204170427930e-18 +0.000000000000e+00 +0.000000000000e+00 -7.789358118186e-03 +5.204170427930e-18 -4.322073252647e-03 +1.646744539062e-18 +4.931613790000e-04 +0.000000000000e+00 -4.815234631647e-03 +1.646744539062e-18 -8.282519497185e-03 +1.646744539062e-18 -4.815234631647e-03 +1.646744539062e-18 -8.282519497185e-03 +1.646744539062e-18
POP_DECOMP_TRACE 3144 3.1430000000e+01 1 +7.944444660000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733614890028e-03 +6.741871539711e-05 +1.733614890028e-03 -6.741871539711e-05 +3.467229780055e-03 +0.000000000000e+00 +1.733614890028e-03 +6.741871539711e-05 +1.733614890028e-03 -6.741871539711e-05 +3.467229780055e-03 +0.000000000000e+00 -1.761153708346e-02 +5.529001096674e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761153708346e-02 -5.529001096674e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371642214691e-02 +6.786632466851e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371642214691e-02 -6.786632466851e-03 +0.000000000000e+00 +0.000000000000e+00 -7.790229873116e-03 -8.673617379884e-19 +0.000000000000e+00 +0.000000000000e+00 -7.790229873116e-03 -8.673617379884e-19 -4.323000093061e-03 +7.535438139948e-20 +4.923041700000e-04 +0.000000000000e+00 -4.815304263061e-03 +7.535438139948e-20 -8.282534043116e-03 +7.535438139948e-20 -4.815304263061e-03 +7.535438139948e-20 -8.282534043116e-03 +7.535438139948e-20
POP_DECOMP_TRACE 3145 3.1440000000e+01 1 +7.944493850000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733587592289e-03 +6.730407873705e-05 +1.733587592289e-03 -6.730407873705e-05 +3.467175184578e-03 +0.000000000000e+00 +1.733587592289e-03 +6.730407873705e-05 +1.733587592289e-03 -6.730407873705e-05 +3.467175184578e-03 +0.000000000000e+00 -1.761161162051e-02 +5.529041900307e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761161162051e-02 -5.529041900307e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371608151416e-02 +6.786439878432e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371608151416e-02 -6.786439878432e-03 +0.000000000000e+00 +0.000000000000e+00 -7.791060212701e-03 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 -7.791060212701e-03 +0.000000000000e+00 -4.323885028123e-03 +5.479195860848e-18 +4.914485030000e-04 +0.000000000000e+00 -4.815333531123e-03 +5.479195860848e-18 -8.282508715701e-03 +5.479195860848e-18 -4.815333531123e-03 +5.479195860848e-18 -8.282508715701e-03 +5.479195860848e-18
POP_DECOMP_TRACE 3146 3.1450000000e+01 1 +7.944542950000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733559603956e-03 +6.718958307609e-05 +1.733559603956e-03 -6.718958307609e-05 +3.467119207911e-03 +0.000000000000e+00 +1.733559603956e-03 +6.718958307609e-05 +1.733559603956e-03 -6.718958307609e-05 +3.467119207911e-03 +0.000000000000e+00 -1.761167068766e-02 +5.529081680013e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761167068766e-02 -5.529081680013e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371574501355e-02 +6.786250111753e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371574501355e-02 -6.786250111753e-03 +0.000000000000e+00 +0.000000000000e+00 -7.791851348231e-03 +1.387778780781e-17 +0.000000000000e+00 +0.000000000000e+00 -7.791851348231e-03 +1.387778780781e-17 -4.324732140320e-03 +1.592250566916e-18 +4.905943750000e-04 +0.000000000000e+00 -4.815326515320e-03 +1.592250566916e-18 -8.282445723231e-03 +1.592250566916e-18 -4.815326515320e-03 +1.592250566916e-18 -8.282445723231e-03 +1.592250566916e-18
POP_DECOMP_TRACE 3147 3.1460000000e+01 1 +7.944591970000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733530186200e-03 +6.707519910282e-05 +1.733530186200e-03 -6.707519910282e-05 +3.467060372400e-03 +0.000000000000e+00 +1.733530186200e-03 +6.707519910282e-05 +1.733530186200e-03 -6.707519910282e-05 +3.467060372400e-03 +0.000000000000e+00 -1.761172076303e-02 +5.529119818765e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761172076303e-02 -5.529119818765e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371541339361e-02 +6.786061160115e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371541339361e-02 -6.786061160115e-03 +0.000000000000e+00 +0.000000000000e+00 -7.792614738843e-03 +1.561251128379e-17 +0.000000000000e+00 +0.000000000000e+00 -7.792614738843e-03 +1.561251128379e-17 -4.325554366443e-03 +2.338270098349e-18 +4.897417830000e-04 +0.000000000000e+00 -4.815296149443e-03 +2.338270098349e-18 -8.282356521843e-03 +2.338270098349e-18 -4.815296149443e-03 +2.338270098349e-18 -8.282356521843e-03 +2.338270098349e-18
POP_DECOMP_TRACE 3148 3.1470000000e+01 1 +7.944640900000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733498968372e-03 +6.696091207500e-05 +1.733498968372e-03 -6.696091207500e-05 +3.466997936744e-03 +0.000000000000e+00 +1.733498968372e-03 +6.696091207500e-05 +1.733498968372e-03 -6.696091207500e-05 +3.466997936744e-03 +0.000000000000e+00 -1.761177048895e-02 +5.529156085927e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761177048895e-02 -5.529156085927e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371508634895e-02 +6.785870903694e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371508634895e-02 -6.785870903694e-03 +0.000000000000e+00 +0.000000000000e+00 -7.793368280003e-03 -2.081668171172e-17 +0.000000000000e+00 +0.000000000000e+00 -7.793368280003e-03 -2.081668171172e-17 -4.326370343258e-03 +1.048103430808e-18 +4.888907220000e-04 +0.000000000000e+00 -4.815261065258e-03 +1.048103430808e-18 -8.282259002003e-03 +1.048103430808e-18 -4.815261065258e-03 +1.048103430808e-18 -8.282259002003e-03 +1.048103430808e-18
POP_DECOMP_TRACE 3149 3.1480000000e+01 1 +7.944689740000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733466042123e-03 +6.684672537302e-05 +1.733466042123e-03 -6.684672537302e-05 +3.466932084246e-03 +0.000000000000e+00 +1.733466042123e-03 +6.684672537302e-05 +1.733466042123e-03 -6.684672537302e-05 +3.466932084246e-03 +0.000000000000e+00 -1.761182855258e-02 +5.529190693593e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761182855258e-02 -5.529190693593e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371476259623e-02 +6.785677628701e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371476259623e-02 -6.785677628701e-03 +0.000000000000e+00 +0.000000000000e+00 -7.794131912706e-03 -2.688821387764e-17 +0.000000000000e+00 +0.000000000000e+00 -7.794131912706e-03 -2.688821387764e-17 -4.327199828460e-03 -1.756692842559e-18 +4.880411880000e-04 +0.000000000000e+00 -4.815241016460e-03 -1.756692842559e-18 -8.282173100706e-03 -1.756692842559e-18 -4.815241016460e-03 -1.756692842559e-18 -8.282173100706e-03 -1.756692842559e-18
POP_DECOMP_TRACE 3150 3.1490000000e+01 1 +7.944738510000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733431944211e-03 +6.673265945642e-05 +1.733431944211e-03 -6.673265945642e-05 +3.466863888423e-03 +0.000000000000e+00 +1.733431944211e-03 +6.673265945642e-05 +1.733431944211e-03 -6.673265945642e-05 +3.466863888423e-03 +0.000000000000e+00 -1.761190155994e-02 +5.529224244428e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761190155994e-02 -5.529224244428e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371444018644e-02 +6.785480446901e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371444018644e-02 -6.785480446901e-03 +0.000000000000e+00 +0.000000000000e+00 -7.794922747010e-03 -6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 -7.794922747010e-03 -6.938893903907e-18 -4.328058858587e-03 -1.935980801278e-18 +4.871931790000e-04 +0.000000000000e+00 -4.815252037587e-03 -1.935980801278e-18 -8.282115926010e-03 -1.935980801278e-18 -4.815252037587e-03 -1.935980801278e-18 -8.282115926010e-03 -1.935980801278e-18
POP_DECOMP_TRACE 3151 3.1500000000e+01 1 +7.944787180000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733397509740e-03 +6.661874589574e-05 +1.733397509740e-03 -6.661874589574e-05 +3.466795019481e-03 +0.000000000000e+00 +1.733397509740e-03 +6.661874589574e-05 +1.733397509740e-03 -6.661874589574e-05 +3.466795019481e-03 +0.000000000000e+00 -1.761199241595e-02 +5.529257583886e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761199241595e-02 -5.529257583886e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371411698496e-02 +6.785279512877e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371411698496e-02 -6.785279512877e-03 +0.000000000000e+00 +0.000000000000e+00 -7.795750861975e-03 +1.561251128379e-17 +0.000000000000e+00 +0.000000000000e+00 -7.795750861975e-03 +1.561251128379e-17 -4.328955842494e-03 +4.787616120262e-20 +4.863466890000e-04 +0.000000000000e+00 -4.815302531494e-03 +4.787616120262e-20 -8.282097550975e-03 +4.787616120262e-20 -4.815302531494e-03 +4.787616120262e-20 -8.282097550975e-03 +4.787616120262e-20
POP_DECOMP_TRACE 3152 3.1510000000e+01 1 +7.944835770000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733363685915e-03 +6.650502035999e-05 +1.733363685915e-03 -6.650502035999e-05 +3.466727371830e-03 +0.000000000000e+00 +1.733363685915e-03 +6.650502035999e-05 +1.733363685915e-03 -6.650502035999e-05 +3.466727371830e-03 +0.000000000000e+00 -1.761209961448e-02 +5.529291592915e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761209961448e-02 -5.529291592915e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371379119444e-02 +6.785075985049e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371379119444e-02 -6.785075985049e-03 +0.000000000000e+00 +0.000000000000e+00 -7.796616840088e-03 +2.602085213965e-18 +0.000000000000e+00 +0.000000000000e+00 -7.796616840088e-03 +2.602085213965e-18 -4.329889468258e-03 +4.308468251297e-18 +4.855017150000e-04 +0.000000000000e+00 -4.815391183258e-03 +4.308468251297e-18 -8.282118555088e-03 +4.308468251297e-18 -4.815391183258e-03 +4.308468251297e-18 -8.282118555088e-03 +4.308468251297e-18
POP_DECOMP_TRACE 3153 3.1520000000e+01 1 +7.944884280000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733331280894e-03 +6.639151353076e-05 +1.733331280894e-03 -6.639151353076e-05 +3.466662561787e-03 +0.000000000000e+00 +1.733331280894e-03 +6.639151353076e-05 +1.733331280894e-03 -6.639151353076e-05 +3.466662561787e-03 +0.000000000000e+00 -1.761221761210e-02 +5.529326972156e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761221761210e-02 -5.529326972156e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371346179226e-02 +6.784871741389e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371346179226e-02 -6.784871741389e-03 +0.000000000000e+00 +0.000000000000e+00 -7.797511639681e-03 -1.821459649776e-17 +0.000000000000e+00 +0.000000000000e+00 -7.797511639681e-03 -1.821459649776e-17 -4.330849077894e-03 -4.250446970620e-18 +4.846582530000e-04 +0.000000000000e+00 -4.815507330894e-03 -4.250446970620e-18 -8.282169892681e-03 -4.250446970620e-18 -4.815507330894e-03 -4.250446970620e-18 -8.282169892681e-03 -4.250446970620e-18
POP_DECOMP_TRACE 3154 3.1530000000e+01 1 +7.944932710000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733300786381e-03 +6.627824291986e-05 +1.733300786381e-03 -6.627824291986e-05 +3.466601572762e-03 +0.000000000000e+00 +1.733300786381e-03 +6.627824291986e-05 +1.733300786381e-03 -6.627824291986e-05 +3.466601572762e-03 +0.000000000000e+00 -1.761233818670e-02 +5.529364070394e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761233818670e-02 -5.529364070394e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371312878201e-02 +6.784668918732e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371312878201e-02 -6.784668918732e-03 +0.000000000000e+00 +0.000000000000e+00 -7.798418809364e-03 +1.301042606983e-17 +0.000000000000e+00 +0.000000000000e+00 -7.798418809364e-03 +1.301042606983e-17 -4.331817236603e-03 +5.153281370641e-18 +4.838163000000e-04 +0.000000000000e+00 -4.815633536603e-03 +5.153281370641e-18 -8.282235109364e-03 +5.153281370641e-18 -4.815633536603e-03 +5.153281370641e-18 -8.282235109364e-03 +5.153281370641e-18
POP_DECOMP_TRACE 3155 3.1540000000e+01 1 +7.944981050000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733272232801e-03 +6.616520924005e-05 +1.733272232801e-03 -6.616520924005e-05 +3.466544465603e-03 +0.000000000000e+00 +1.733272232801e-03 +6.616520924005e-05 +1.733272232801e-03 -6.616520924005e-05 +3.466544465603e-03 +0.000000000000e+00 -1.761245245269e-02 +5.529402799298e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761245245269e-02 -5.529402799298e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371279319249e-02 +6.784469388928e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371279319249e-02 -6.784469388928e-03 +0.000000000000e+00 +0.000000000000e+00 -7.799318520414e-03 -6.071532165919e-18 +0.000000000000e+00 +0.000000000000e+00 -7.799318520414e-03 -6.071532165919e-18 -4.332774054811e-03 -2.794828505521e-18 +4.829758520000e-04 +0.000000000000e+00 -4.815749906811e-03 -2.794828505521e-18 -8.282294372414e-03 -2.794828505521e-18 -4.815749906811e-03 -2.794828505521e-18 -8.282294372414e-03 -2.794828505521e-18
POP_DECOMP_TRACE 3156 3.1550000000e+01 1 +7.945029300000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733245208123e-03 +6.605239540005e-05 +1.733245208123e-03 -6.605239540005e-05 +3.466490416246e-03 +0.000000000000e+00 +1.733245208123e-03 +6.605239540005e-05 +1.733245208123e-03 -6.605239540005e-05 +3.466490416246e-03 +0.000000000000e+00 -1.761255303853e-02 +5.529442655286e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761255303853e-02 -5.529442655286e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371245682483e-02 +6.784274300085e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371245682483e-02 -6.784274300085e-03 +0.000000000000e+00 +0.000000000000e+00 -7.800192427404e-03 +9.540979117872e-18 +0.000000000000e+00 +0.000000000000e+00 -7.800192427404e-03 +9.540979117872e-18 -4.333702011158e-03 -4.192713303785e-20 +4.821369040000e-04 +0.000000000000e+00 -4.815838915158e-03 -4.192713303785e-20 -8.282329331404e-03 -4.192713303785e-20 -4.815838915158e-03 -4.192713303785e-20 -8.282329331404e-03 -4.192713303785e-20
POP_DECOMP_TRACE 3157 3.1560000000e+01 1 +7.945077470000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733218936520e-03 +6.593977115733e-05 +1.733218936520e-03 -6.593977115733e-05 +3.466437873040e-03 +0.000000000000e+00 +1.733218936520e-03 +6.593977115733e-05 +1.733218936520e-03 -6.593977115733e-05 +3.466437873040e-03 +0.000000000000e+00 -1.761263589366e-02 +5.529482843145e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761263589366e-02 -5.529482843145e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371212180901e-02 +6.784083795501e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371212180901e-02 -6.784083795501e-03 +0.000000000000e+00 +0.000000000000e+00 -7.801028169285e-03 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 -7.801028169285e-03 +6.938893903907e-18 -4.334590296245e-03 -1.138460052583e-18 +4.812994530000e-04 +0.000000000000e+00 -4.815889749245e-03 -1.138460052583e-18 -8.282327622285e-03 -1.138460052583e-18 -4.815889749245e-03 -1.138460052583e-18 -8.282327622285e-03 -1.138460052583e-18
POP_DECOMP_TRACE 3158 3.1570000000e+01 1 +7.945125560000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733192479668e-03 +6.582730062089e-05 +1.733192479668e-03 -6.582730062089e-05 +3.466384959336e-03 +0.000000000000e+00 +1.733192479668e-03 +6.582730062089e-05 +1.733192479668e-03 -6.582730062089e-05 +3.466384959336e-03 +0.000000000000e+00 -1.761270127944e-02 +5.529522471055e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761270127944e-02 -5.529522471055e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371179008160e-02 +6.783896979067e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371179008160e-02 -6.783896979067e-03 +0.000000000000e+00 +0.000000000000e+00 -7.801822395687e-03 +1.821459649776e-17 +0.000000000000e+00 +0.000000000000e+00 -7.801822395687e-03 +1.821459649776e-17 -4.335437436352e-03 +3.752574870493e-18 +4.804634960000e-04 +0.000000000000e+00 -4.815900932352e-03 +3.752574870493e-18 -8.282285891687e-03 +3.752574870493e-18 -4.815900932352e-03 +3.752574870493e-18 -8.282285891687e-03 +3.752574870493e-18
POP_DECOMP_TRACE 3159 3.1580000000e+01 1 +7.945173570000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733164968235e-03 +6.571494980503e-05 +1.733164968235e-03 -6.571494980503e-05 +3.466329936471e-03 +0.000000000000e+00 +1.733164968235e-03 +6.571494980503e-05 +1.733164968235e-03 -6.571494980503e-05 +3.466329936471e-03 +0.000000000000e+00 -1.761275370236e-02 +5.529560769179e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761275370236e-02 -5.529560769179e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371146291179e-02 +6.783712135223e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371146291179e-02 -6.783712135223e-03 +0.000000000000e+00 +0.000000000000e+00 -7.802581581128e-03 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 -7.802581581128e-03 +0.000000000000e+00 -4.336251644657e-03 +4.753590368478e-19 +4.796290280000e-04 +0.000000000000e+00 -4.815880672657e-03 +4.753590368478e-19 -8.282210609128e-03 +4.753590368478e-19 -4.815880672657e-03 +4.753590368478e-19 -8.282210609128e-03 +4.753590368478e-19
POP_DECOMP_TRACE 3160 3.1590000000e+01 1 +7.945221490000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733135807337e-03 +6.560269628706e-05 +1.733135807337e-03 -6.560269628706e-05 +3.466271614674e-03 +0.000000000000e+00 +1.733135807337e-03 +6.560269628706e-05 +1.733135807337e-03 -6.560269628706e-05 +3.466271614674e-03 +0.000000000000e+00 -1.761280080708e-02 +5.529597278250e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761280080708e-02 -5.529597278250e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371114059133e-02 +6.783527149594e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371114059133e-02 -6.783527149594e-03 +0.000000000000e+00 +0.000000000000e+00 -7.803320431492e-03 +2.949029909161e-17 +0.000000000000e+00 +0.000000000000e+00 -7.803320431492e-03 +2.949029909161e-17 -4.337048816818e-03 +5.895742639404e-18 +4.787960470000e-04 +0.000000000000e+00 -4.815844863818e-03 +5.895742639404e-18 -8.282116478492e-03 +5.895742639404e-18 -4.815844863818e-03 +5.895742639404e-18 -8.282116478492e-03 +5.895742639404e-18
POP_DECOMP_TRACE 3161 3.1600000000e+01 1 +7.945269320000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733104827645e-03 +6.549053320102e-05 +1.733104827645e-03 -6.549053320102e-05 +3.466209655291e-03 +0.000000000000e+00 +1.733104827645e-03 +6.549053320102e-05 +1.733104827645e-03 -6.549053320102e-05 +3.466209655291e-03 +0.000000000000e+00 -1.761285150191e-02 +5.529631961968e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761285150191e-02 -5.529631961968e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371082236336e-02 +6.783340026974e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371082236336e-02 -6.783340026974e-03 +0.000000000000e+00 +0.000000000000e+00 -7.804058277116e-03 +6.071532165919e-18 +0.000000000000e+00 +0.000000000000e+00 -7.804058277116e-03 +6.071532165919e-18 -4.337848621825e-03 +2.525257910007e-18 +4.779645470000e-04 +0.000000000000e+00 -4.815813168825e-03 +2.525257910007e-18 -8.282022824116e-03 +2.525257910007e-18 -4.815813168825e-03 +2.525257910007e-18 -8.282022824116e-03 +2.525257910007e-18
POP_DECOMP_TRACE 3162 3.1610000000e+01 1 +7.945317080000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733072324655e-03 +6.537847165826e-05 +1.733072324655e-03 -6.537847165826e-05 +3.466144649311e-03 +0.000000000000e+00 +1.733072324655e-03 +6.537847165826e-05 +1.733072324655e-03 -6.537847165826e-05 +3.466144649311e-03 +0.000000000000e+00 -1.761291377794e-02 +5.529665215715e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761291377794e-02 -5.529665215715e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371050660576e-02 +6.783149379959e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371050660576e-02 -6.783149379959e-03 +0.000000000000e+00 +0.000000000000e+00 -7.804814344371e-03 +3.469446951954e-18 +0.000000000000e+00 +0.000000000000e+00 -7.804814344371e-03 +3.469446951954e-18 -4.338669695060e-03 +4.914988298716e-19 +4.771345250000e-04 +0.000000000000e+00 -4.815804220060e-03 +4.914988298716e-19 -8.281948869371e-03 +4.914988298716e-19 -4.815804220060e-03 +4.914988298716e-19 -8.281948869371e-03 +4.914988298716e-19
POP_DECOMP_TRACE 3163 3.1620000000e+01 1 +7.945364750000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733038984038e-03 +6.526653726307e-05 +1.733038984038e-03 -6.526653726307e-05 +3.466077968076e-03 +0.000000000000e+00 +1.733038984038e-03 +6.526653726307e-05 +1.733038984038e-03 -6.526653726307e-05 +3.466077968076e-03 +0.000000000000e+00 -1.761299274995e-02 +5.529697769534e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761299274995e-02 -5.529697769534e-02 +0.000000000000e+00 +0.000000000000e+00 +1.371019123048e-02 +6.782954768637e-03 +0.000000000000e+00 +0.000000000000e+00 +1.371019123048e-02 -6.782954768637e-03 +0.000000000000e+00 +0.000000000000e+00 -7.805603038948e-03 +1.301042606983e-17 +0.000000000000e+00 +0.000000000000e+00 -7.805603038948e-03 +1.301042606983e-17 -4.339525070872e-03 +4.660230794078e-19 +4.763059790000e-04 +0.000000000000e+00 -4.815831049872e-03 +4.660230794078e-19 -8.281909017948e-03 +4.660230794078e-19 -4.815831049872e-03 +4.660230794078e-19 -8.281909017948e-03 +4.660230794078e-19
POP_DECOMP_TRACE 3164 3.1630000000e+01 1 +7.945412340000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.733005714947e-03 +6.515476404560e-05 +1.733005714947e-03 -6.515476404560e-05 +3.466011429894e-03 +0.000000000000e+00 +1.733005714947e-03 +6.515476404560e-05 +1.733005714947e-03 -6.515476404560e-05 +3.466011429894e-03 +0.000000000000e+00 -1.761308940390e-02 +5.529730509090e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761308940390e-02 -5.529730509090e-02 +0.000000000000e+00 +0.000000000000e+00 +1.370987419589e-02 +6.782756807448e-03 +0.000000000000e+00 +0.000000000000e+00 +1.370987419589e-02 -6.782756807448e-03 +0.000000000000e+00 +0.000000000000e+00 -7.806430416028e-03 -6.071532165919e-18 +0.000000000000e+00 +0.000000000000e+00 -7.806430416028e-03 -6.071532165919e-18 -4.340418986134e-03 -1.337533953701e-18 +4.754789030000e-04 +0.000000000000e+00 -4.815897889134e-03 -1.337533953701e-18 -8.281909319028e-03 -1.337533953701e-18 -4.815897889134e-03 -1.337533953701e-18 -8.281909319028e-03 -1.337533953701e-18
POP_DECOMP_TRACE 3165 3.1640000000e+01 1 +7.945459850000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.732973430660e-03 +6.504318580805e-05 +1.732973430660e-03 -6.504318580805e-05 +3.465946861320e-03 +0.000000000000e+00 +1.732973430660e-03 +6.504318580805e-05 +1.732973430660e-03 -6.504318580805e-05 +3.465946861320e-03 +0.000000000000e+00 -1.761320035908e-02 +5.529764258636e-02 +0.000000000000e+00 +0.000000000000e+00 -1.761320035908e-02 -5.529764258636e-02 +0.000000000000e+00 +0.000000000000e+00 +1.370955400503e-02 +6.782557014042e-03 +0.000000000000e+00 +0.000000000000e+00 +1.370955400503e-02 -6.782557014042e-03 +0.000000000000e+00 +0.000000000000e+00 -7.807292708109e-03 +1.387778780781e-17 +0.000000000000e+00 +0.000000000000e+00 -7.807292708109e-03 +1.387778780781e-17 -4.341345846789e-03 +3.751192622569e-18 +4.746532940000e-04 +0.000000000000e+00 -4.815999140789e-03 +3.751192622569e-18 -8.281946002109e-03 +3.751192622569e-18 -4.815999140789e-03 +3.751192622569e-18 -8.281946002109e-03 +3.751192622569e-18
